game_id,down,distance_to_first,field_position_numeric,play_type,quarter,total_seconds_remaining,score_differential,offense_team_id,defense_team_id,day_of_year,day_of_week_sin,day_of_week_cos,play_result_yards,is_interception,is_fumble
20240929_PHI@TB,1,10,43,1,4,691,-7,26,30,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,2,10,43,1,4,685,-7,26,30,273,-0.781831482,0.623489802,-9,0,0
20240929_PHI@TB,3,29,62,1,4,608,-7,26,30,273,-0.781831482,0.623489802,-9,0,0
20240929_PHI@TB,1,10,79,1,4,557,7,30,26,273,-0.781831482,0.623489802,14,0,0
20240929_PHI@TB,1,10,65,0,4,515,7,30,26,273,-0.781831482,0.623489802,3,0,0
20240929_PHI@TB,2,7,62,1,4,476,7,30,26,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,3,7,62,1,4,471,7,30,26,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,1,10,77,1,4,460,-7,26,30,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,2,10,77,1,4,454,-7,26,30,273,-0.781831482,0.623489802,7,0,0
20240929_PHI@TB,3,3,70,0,4,434,-7,26,30,273,-0.781831482,0.623489802,9,0,0
20240929_PHI@TB,1,10,61,1,4,412,-7,26,30,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,2,10,61,1,4,408,-7,26,30,273,-0.781831482,0.623489802,4,0,0
20240929_PHI@TB,3,6,57,1,4,368,-7,26,30,273,-0.781831482,0.623489802,7,0,0
20240929_PHI@TB,1,10,50,1,4,340,-7,26,30,273,-0.781831482,0.623489802,-5,0,0
20240929_PHI@TB,2,15,55,1,4,302,-7,26,30,273,-0.781831482,0.623489802,0,1,0
20240929_PHI@TB,3,15,55,1,4,298,-7,26,30,273,-0.781831482,0.623489802,4,0,0
20240929_PHI@TB,4,11,51,1,4,255,-7,26,30,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,1,10,42,1,4,250,7,30,26,273,-0.781831482,0.623489802,6,0,0
20240929_PHI@TB,2,4,36,0,4,208,7,30,26,273,-0.781831482,0.623489802,7,0,0
20240929_PHI@TB,1,10,29,0,4,162,7,30,26,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,1,10,76,0,4,156,7,30,26,273,-0.781831482,0.623489802,0,0,0
20240929_PHI@TB,2,10,76,1,4,120,7,30,26,273,-0.781831482,0.623489802,30,0,0
20240929_PHI@TB,2,10,29,0,4,120,7,30,26,273,-0.781831482,0.623489802,4,0,0
20240929_PHI@TB,1,10,46,0,4,78,7,30,26,273,-0.781831482,0.623489802,-2,0,0
20240929_PHI@TB,3,6,25,0,4,76,7,30,26,273,-0.781831482,0.623489802,8,0,0
20240929_PIT@IND,1,10,70,1,1,3600,0,14,27,273,-0.781831482,0.623489802,32,0,0
20240929_PIT@IND,1,10,38,0,1,3575,0,14,27,273,-0.781831482,0.623489802,14,0,0
20240929_PIT@IND,1,10,24,0,1,3552,0,14,27,273,-0.781831482,0.623489802,4,0,0
20240929_PIT@IND,2,6,20,1,1,3516,0,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,6,20,0,1,3512,0,14,27,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,1,10,11,0,1,3479,0,14,27,273,-0.781831482,0.623489802,6,0,0
20240929_PIT@IND,2,4,5,0,1,3452,0,14,27,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,3,1,2,0,1,3429,0,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,0,1,3421,0,27,14,273,-0.781831482,0.623489802,-2,0,0
20240929_PIT@IND,2,12,72,1,1,3391,0,27,14,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,1,10,54,1,1,3314,0,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,10,54,0,1,3310,0,27,14,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,3,9,53,1,1,3277,0,27,14,273,-0.781831482,0.623489802,17,0,0
20240929_PIT@IND,1,10,36,0,1,3240,0,27,14,273,-0.781831482,0.623489802,-3,0,0
20240929_PIT@IND,2,13,39,1,1,3199,0,27,14,273,-0.781831482,0.623489802,-10,0,0
20240929_PIT@IND,3,23,49,1,1,3184,0,27,14,273,-0.781831482,0.623489802,8,0,0
20240929_PIT@IND,1,10,86,1,1,3139,0,14,27,273,-0.781831482,0.623489802,28,0,0
20240929_PIT@IND,1,10,58,0,1,3102,0,14,27,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,2,9,57,1,1,3065,0,14,27,273,-0.781831482,0.623489802,11,0,0
20240929_PIT@IND,1,10,46,0,1,3042,0,14,27,273,-0.781831482,0.623489802,14,0,0
20240929_PIT@IND,1,10,29,1,1,3026,0,14,27,273,-0.781831482,0.623489802,10,0,0
20240929_PIT@IND,1,10,19,0,1,2983,0,14,27,273,-0.781831482,0.623489802,13,0,0
20240929_PIT@IND,1,6,6,0,1,2938,0,14,27,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,2,5,5,0,1,2897,0,14,27,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,3,4,4,1,1,2858,0,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,1,1,2854,0,27,14,273,-0.781831482,0.623489802,7,0,0
20240929_PIT@IND,2,3,63,0,1,2816,0,27,14,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,3,2,62,0,1,2778,0,27,14,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,1,10,29,1,2,2680,2,14,27,273,-0.781831482,0.623489802,2,0,0
20240929_PIT@IND,2,8,27,0,2,2639,2,14,27,273,-0.781831482,0.623489802,10,0,0
20240929_PIT@IND,1,10,17,0,2,2603,2,14,27,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,2,7,14,1,2,2564,2,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,7,14,1,2,2559,2,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,1,2,2551,-5,27,14,273,-0.781831482,0.623489802,4,0,0
20240929_PIT@IND,2,6,66,0,2,2512,-5,27,14,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,3,3,63,1,2,2470,-5,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,72,1,2,2458,5,14,27,273,-0.781831482,0.623489802,22,0,0
20240929_PIT@IND,1,10,50,0,2,2425,5,14,27,273,-0.781831482,0.623489802,-1,0,0
20240929_PIT@IND,2,11,51,1,2,2394,5,14,27,273,-0.781831482,0.623489802,10,0,0
20240929_PIT@IND,3,1,41,0,2,2350,5,14,27,273,-0.781831482,0.623489802,-2,0,0
20240929_PIT@IND,1,10,96,0,2,2294,-5,27,14,273,-0.781831482,0.623489802,4,0,0
20240929_PIT@IND,2,6,92,0,2,2258,-5,27,14,273,-0.781831482,0.623489802,12,0,0
20240929_PIT@IND,1,10,80,1,2,2220,-5,27,14,273,-0.781831482,0.623489802,14,0,0
20240929_PIT@IND,1,10,66,0,2,2178,-5,27,14,273,-0.781831482,0.623489802,11,0,0
20240929_PIT@IND,1,10,55,0,2,2139,-5,27,14,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,2,9,54,1,2,2103,-5,27,14,273,-0.781831482,0.623489802,20,0,0
20240929_PIT@IND,1,10,34,0,2,2060,-5,27,14,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,2,1,25,0,2,2020,-5,27,14,273,-0.781831482,0.623489802,10,0,0
20240929_PIT@IND,1,10,15,1,2,1993,-5,27,14,273,-0.781831482,0.623489802,0,0,1
20240929_PIT@IND,1,10,97,0,2,1984,5,14,27,273,-0.781831482,0.623489802,-1,0,0
20240929_PIT@IND,1,10,88,1,2,1930,5,14,27,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,2,1,79,1,2,1920,5,14,27,273,-0.781831482,0.623489802,17,0,0
20240929_PIT@IND,1,15,67,1,2,1896,5,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,15,67,1,2,1893,5,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,15,67,0,2,1885,5,14,27,273,-0.781831482,0.623489802,8,0,0
20240929_PIT@IND,1,10,75,1,2,1874,-5,27,14,273,-0.781831482,0.623489802,-4,0,0
20240929_PIT@IND,2,14,79,1,2,1867,-5,27,14,273,-0.781831482,0.623489802,29,0,0
20240929_PIT@IND,1,5,65,0,3,1776,-2,27,14,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,2,2,62,1,3,1739,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,3,63,1,3,1693,-2,27,14,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,1,15,59,0,3,1621,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,15,59,1,3,1585,-2,27,14,273,-0.781831482,0.623489802,11,0,0
20240929_PIT@IND,3,4,48,1,3,1537,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,88,0,3,1525,2,14,27,273,-0.781831482,0.623489802,4,0,0
20240929_PIT@IND,2,6,84,0,3,1489,2,14,27,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,3,5,83,1,3,1452,2,14,27,273,-0.781831482,0.623489802,4,0,0
20240929_PIT@IND,1,10,33,1,3,1426,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,10,33,0,3,1422,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,10,33,1,3,1379,-2,27,14,273,-0.781831482,0.623489802,0,0,1
20240929_PIT@IND,1,10,42,1,3,1368,2,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,16,48,1,3,1331,2,14,27,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,3,7,39,0,3,1293,2,14,27,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,1,10,56,0,3,1249,-2,27,14,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,2,9,55,1,3,1217,-2,27,14,273,-0.781831482,0.623489802,38,0,0
20240929_PIT@IND,1,10,17,1,3,1173,-2,27,14,273,-0.781831482,0.623489802,11,0,0
20240929_PIT@IND,1,11,11,1,3,1128,-2,27,14,273,-0.781831482,0.623489802,6,0,0
20240929_PIT@IND,2,5,5,1,3,1084,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,5,5,1,3,1079,-2,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,15,1,4,900,1,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,10,15,1,4,895,1,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,10,15,1,4,890,1,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,1,4,883,-1,27,14,273,-0.781831482,0.623489802,5,0,0
20240929_PIT@IND,2,5,65,0,4,850,-1,27,14,273,-0.781831482,0.623489802,8,0,0
20240929_PIT@IND,1,10,57,1,4,812,-1,27,14,273,-0.781831482,0.623489802,45,0,0
20240929_PIT@IND,1,10,12,1,4,779,-1,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,10,12,1,4,772,-1,27,14,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,3,1,3,0,4,739,-1,27,14,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,1,2,2,1,4,696,-1,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,2,2,1,4,689,-1,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,0,4,683,1,14,27,273,-0.781831482,0.623489802,2,0,0
20240929_PIT@IND,2,8,68,1,4,647,1,14,27,273,-0.781831482,0.623489802,13,0,0
20240929_PIT@IND,1,10,55,0,4,612,1,14,27,273,-0.781831482,0.623489802,21,0,0
20240929_PIT@IND,1,10,34,0,4,573,1,14,27,273,-0.781831482,0.623489802,2,0,0
20240929_PIT@IND,2,8,32,0,4,532,1,14,27,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,3,7,31,1,4,491,1,14,27,273,-0.781831482,0.623489802,10,0,0
20240929_PIT@IND,1,10,21,0,4,451,1,14,27,273,-0.781831482,0.623489802,1,0,0
20240929_PIT@IND,2,9,20,0,4,410,1,14,27,273,-0.781831482,0.623489802,6,0,0
20240929_PIT@IND,3,3,14,0,4,371,1,14,27,273,-0.781831482,0.623489802,-2,0,0
20240929_PIT@IND,1,10,70,1,4,363,-4,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,10,70,0,4,357,-4,27,14,273,-0.781831482,0.623489802,8,0,0
20240929_PIT@IND,3,2,62,1,4,314,-4,27,14,273,-0.781831482,0.623489802,37,0,0
20240929_PIT@IND,1,10,25,1,4,287,-4,27,14,273,-0.781831482,0.623489802,12,0,0
20240929_PIT@IND,1,10,13,0,4,260,-4,27,14,273,-0.781831482,0.623489802,5,0,0
20240929_PIT@IND,2,5,8,1,4,229,-4,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,5,8,1,4,225,-4,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,0,4,220,4,14,27,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,2,7,67,1,4,178,4,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,70,1,4,173,4,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,15,75,1,4,172,4,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,10,70,1,4,168,4,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,10,70,1,4,161,4,14,27,273,-0.781831482,0.623489802,12,0,0
20240929_PIT@IND,1,10,83,0,4,159,-4,27,14,273,-0.781831482,0.623489802,12,0,0
20240929_PIT@IND,1,10,71,1,4,135,-4,27,14,273,-0.781831482,0.623489802,9,0,0
20240929_PIT@IND,1,10,58,0,4,127,4,14,27,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,2,1,62,0,4,120,-4,27,14,273,-0.781831482,0.623489802,4,0,0
20240929_PIT@IND,1,10,58,0,4,103,-4,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,1,10,43,0,4,86,4,14,27,273,-0.781831482,0.623489802,3,0,0
20240929_PIT@IND,2,22,70,1,4,74,-4,27,14,273,-0.781831482,0.623489802,0,0,0
20240929_PIT@IND,3,22,70,1,4,67,-4,27,14,273,-0.781831482,0.623489802,11,0,0
20240929_WAS@ARI,1,10,55,1,1,3591,0,1,32,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,2,1,46,0,1,3554,0,1,32,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,1,10,40,1,1,3514,0,1,32,273,-0.781831482,0.623489802,3,0,0
20240929_WAS@ARI,2,7,37,0,1,3475,0,1,32,273,-0.781831482,0.623489802,10,0,0
20240929_WAS@ARI,1,10,27,0,1,3433,0,1,32,273,-0.781831482,0.623489802,16,0,0
20240929_WAS@ARI,1,10,11,0,1,3390,0,1,32,273,-0.781831482,0.623489802,-1,0,0
20240929_WAS@ARI,2,11,12,1,1,3348,0,1,32,273,-0.781831482,0.623489802,10,0,0
20240929_WAS@ARI,3,1,2,0,1,3326,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,4,1,2,1,1,3297,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,70,0,1,3294,0,32,1,273,-0.781831482,0.623489802,4,0,0
20240929_WAS@ARI,2,6,66,1,1,3265,0,32,1,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,3,4,64,1,1,3220,0,32,1,273,-0.781831482,0.623489802,16,0,0
20240929_WAS@ARI,1,10,48,0,1,3188,0,32,1,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,2,8,46,1,1,3153,0,32,1,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,3,2,40,0,1,3109,0,32,1,273,-0.781831482,0.623489802,17,0,0
20240929_WAS@ARI,1,10,23,0,1,3074,0,32,1,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,2,1,14,0,1,3052,0,32,1,273,-0.781831482,0.623489802,8,0,0
20240929_WAS@ARI,1,6,6,0,1,3017,0,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,70,0,1,3013,0,1,32,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,2,5,65,0,1,2976,0,1,32,273,-0.781831482,0.623489802,12,0,0
20240929_WAS@ARI,1,10,53,1,1,2935,0,1,32,273,-0.781831482,0.623489802,10,0,0
20240929_WAS@ARI,1,10,43,1,1,2915,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,10,43,0,1,2911,0,1,32,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,3,9,42,1,1,2872,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,4,65,1,2,2700,0,32,1,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,3,2,63,1,2,2664,0,32,1,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,1,10,58,1,2,2621,0,32,1,273,-0.781831482,0.623489802,14,0,0
20240929_WAS@ARI,1,10,44,0,2,2581,0,32,1,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,2,4,38,1,2,2545,0,32,1,273,-0.781831482,0.623489802,3,0,0
20240929_WAS@ARI,3,1,35,0,2,2504,0,32,1,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,1,10,33,1,2,2464,0,32,1,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,2,4,27,0,2,2426,0,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,72,0,2,2414,0,1,32,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,2,4,66,1,2,2384,0,1,32,273,-0.781831482,0.623489802,3,0,0
20240929_WAS@ARI,3,1,63,1,2,2348,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,80,1,2,2337,0,32,1,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,2,1,71,0,2,2303,0,32,1,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,1,10,62,0,2,2278,0,32,1,273,-0.781831482,0.623489802,7,0,0
20240929_WAS@ARI,2,3,55,1,2,2237,0,32,1,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,1,10,49,1,2,2210,0,32,1,273,-0.781831482,0.623489802,0,1,0
20240929_WAS@ARI,1,10,82,0,2,2201,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,10,82,1,2,2164,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,3,15,87,1,2,2125,0,1,32,273,-0.781831482,0.623489802,7,0,0
20240929_WAS@ARI,1,10,72,0,2,2075,0,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,10,72,0,2,2043,0,32,1,273,-0.781831482,0.623489802,-5,0,0
20240929_WAS@ARI,3,15,77,1,2,2005,0,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,70,0,2,1987,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,93,0,2,1959,0,32,1,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,2,10,70,1,2,1951,0,1,32,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,2,9,92,1,2,1927,0,32,1,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,3,1,61,0,2,1920,0,1,32,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,3,4,87,1,2,1888,0,32,1,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,1,10,59,0,2,1888,0,1,32,273,-0.781831482,0.623489802,4,0,0
20240929_WAS@ARI,2,6,55,1,2,1869,0,1,32,273,-0.781831482,0.623489802,11,0,0
20240929_WAS@ARI,1,10,44,0,2,1865,0,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,70,1,3,1800,4,32,1,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,2,1,61,0,3,1766,4,32,1,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,1,9,9,0,3,1737,4,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,70,0,3,1732,-4,1,32,273,-0.781831482,0.623489802,-6,0,0
20240929_WAS@ARI,1,26,86,1,3,1699,-4,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,26,86,1,3,1695,-4,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,3,34,94,0,3,1654,-4,1,32,273,-0.781831482,0.623489802,8,0,0
20240929_WAS@ARI,1,10,60,0,3,1613,4,32,1,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,2,13,63,1,3,1550,4,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,3,13,63,1,3,1516,4,32,1,273,-0.781831482,0.623489802,14,0,0
20240929_WAS@ARI,1,10,49,0,3,1471,4,32,1,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,2,9,48,1,3,1437,4,32,1,273,-0.781831482,0.623489802,4,0,0
20240929_WAS@ARI,3,5,44,1,3,1396,4,32,1,273,-0.781831482,0.623489802,4,0,0
20240929_WAS@ARI,4,1,40,0,3,1352,4,32,1,273,-0.781831482,0.623489802,15,0,0
20240929_WAS@ARI,1,10,25,1,3,1308,4,32,1,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,2,8,23,1,3,1267,4,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,3,8,23,1,3,1262,4,32,1,273,-0.781831482,0.623489802,4,0,0
20240929_WAS@ARI,1,10,74,1,3,1210,-7,1,32,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,2,5,69,0,3,1178,-7,1,32,273,-0.781831482,0.623489802,20,0,0
20240929_WAS@ARI,1,10,49,0,3,1144,-7,1,32,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,2,5,44,1,3,1110,-7,1,32,273,-0.781831482,0.623489802,-7,0,0
20240929_WAS@ARI,3,12,51,1,3,1074,-7,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,4,12,51,1,3,1031,-7,1,32,273,-0.781831482,0.623489802,19,0,0
20240929_WAS@ARI,1,10,32,0,3,1014,-7,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,10,32,1,3,981,-7,1,32,273,-0.781831482,0.623489802,12,0,0
20240929_WAS@ARI,2,6,66,1,4,900,7,32,1,273,-0.781831482,0.623489802,15,0,0
20240929_WAS@ARI,1,10,51,0,4,877,7,32,1,273,-0.781831482,0.623489802,7,0,0
20240929_WAS@ARI,2,3,44,1,4,847,7,32,1,273,-0.781831482,0.623489802,10,0,0
20240929_WAS@ARI,1,10,34,1,4,812,7,32,1,273,-0.781831482,0.623489802,-1,0,0
20240929_WAS@ARI,1,10,35,1,4,777,7,32,1,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,2,5,30,1,4,734,7,32,1,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,1,20,31,0,4,675,7,32,1,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,2,15,26,1,4,639,7,32,1,273,-0.781831482,0.623489802,17,0,0
20240929_WAS@ARI,1,9,9,0,4,594,7,32,1,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,2,13,13,1,4,561,7,32,1,273,-0.781831482,0.623489802,3,0,0
20240929_WAS@ARI,3,10,10,1,4,515,7,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,76,1,4,505,-7,1,32,273,-0.781831482,0.623489802,9,0,0
20240929_WAS@ARI,2,1,67,1,4,482,-7,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,3,1,67,0,4,477,-7,1,32,273,-0.781831482,0.623489802,16,0,0
20240929_WAS@ARI,1,10,51,1,4,459,-7,1,32,273,-0.781831482,0.623489802,5,0,0
20240929_WAS@ARI,2,5,46,1,4,439,-7,1,32,273,-0.781831482,0.623489802,0,0,1
20240929_WAS@ARI,1,10,76,0,4,431,7,32,1,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,2,9,75,1,4,426,7,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,3,9,75,0,4,422,7,32,1,273,-0.781831482,0.623489802,33,0,0
20240929_WAS@ARI,1,10,42,0,4,413,7,32,1,273,-0.781831482,0.623489802,2,0,0
20240929_WAS@ARI,2,8,40,0,4,408,7,32,1,273,-0.781831482,0.623489802,3,0,0
20240929_WAS@ARI,3,5,37,1,4,364,7,32,1,273,-0.781831482,0.623489802,27,0,0
20240929_WAS@ARI,1,10,10,0,4,315,7,32,1,273,-0.781831482,0.623489802,3,0,0
20240929_WAS@ARI,2,7,7,0,4,273,7,32,1,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,1,10,76,0,4,265,-7,1,32,273,-0.781831482,0.623489802,8,0,0
20240929_WAS@ARI,2,2,68,0,4,228,-7,1,32,273,-0.781831482,0.623489802,1,0,0
20240929_WAS@ARI,3,1,67,0,4,188,-7,1,32,273,-0.781831482,0.623489802,10,0,0
20240929_WAS@ARI,1,10,57,0,4,149,-7,1,32,273,-0.781831482,0.623489802,0,0,0
20240929_WAS@ARI,2,8,55,0,4,120,-7,1,32,273,-0.781831482,0.623489802,6,0,0
20240929_WAS@ARI,3,2,49,0,4,82,-7,1,32,273,-0.781831482,0.623489802,3,0,0
20240930_SEA@DET,1,10,73,1,1,3593,0,11,29,274,0,1,1,0,0
20240930_SEA@DET,2,9,72,0,1,3560,0,11,29,274,0,1,3,0,0
20240930_SEA@DET,3,6,69,1,1,3515,0,11,29,274,0,1,-14,0,0
20240930_SEA@DET,1,10,77,1,1,3463,0,29,11,274,0,1,20,0,0
20240930_SEA@DET,1,10,57,1,1,3422,0,29,11,274,0,1,0,0,0
20240930_SEA@DET,2,10,57,0,1,3418,0,29,11,274,0,1,-1,0,0
20240930_SEA@DET,3,11,58,1,1,3387,0,29,11,274,0,1,8,0,0
20240930_SEA@DET,1,10,93,0,1,3332,0,11,29,274,0,1,11,0,0
20240930_SEA@DET,1,10,82,0,1,3298,0,11,29,274,0,1,4,0,0
20240930_SEA@DET,2,6,78,1,1,3260,0,11,29,274,0,1,10,0,0
20240930_SEA@DET,1,10,68,1,1,3225,0,11,29,274,0,1,4,0,0
20240930_SEA@DET,2,6,64,1,1,3190,0,11,29,274,0,1,17,0,0
20240930_SEA@DET,1,10,47,0,1,3147,0,11,29,274,0,1,7,0,0
20240930_SEA@DET,2,3,40,0,1,3110,0,11,29,274,0,1,13,0,0
20240930_SEA@DET,1,10,27,1,1,3067,0,11,29,274,0,1,3,0,0
20240930_SEA@DET,2,7,24,0,1,3027,0,11,29,274,0,1,20,0,0
20240930_SEA@DET,1,4,4,0,1,2980,0,11,29,274,0,1,1,0,0
20240930_SEA@DET,2,3,3,0,1,2936,0,11,29,274,0,1,2,0,0
20240930_SEA@DET,3,1,1,0,1,2896,0,11,29,274,0,1,0,0,0
